content,score,Label,text_clean,text_Stopword,text_tokens,text_steamindo
"Saya suka game dan event nya, tetapi pernah ketika saya bermain pubg ini terjadi bug yang membuat saya tidak bisa mengambil, memegang senjata juga tidak bisa menyembuhkan,juga ketika pertama kali mendarat saya langsung knock sehingga saya mati sekali hal ini membuat saya resah dan malas untuk bermain semoga bug ini bisa diperbaiki",2,Negatif,saya suka game dan event nya tetapi pernah ketika saya bermain pubg ini terjadi bug yang membuat saya tidak bisa mengambil memegang senjata juga tidak bisa menyembuhkanjuga ketika pertama kali mendarat saya langsung knock sehingga saya mati sekali hal ini membuat saya resah dan malas untuk bermain semoga bug ini bisa diperbaiki,suka game event nya bermain pubg bug mengambil memegang senjata menyembuhkanjuga kali mendarat langsung knock mati resah malas bermain semoga bug diperbaiki,"['suka', 'game', 'event', 'nya', 'bermain', 'pubg', 'bug', 'mengambil', 'memegang', 'senjata', 'menyembuhkanjuga', 'kali', 'mendarat', 'langsung', 'knock', 'mati', 'resah', 'malas', 'bermain', 'semoga', 'bug', 'diperbaiki']",suka game event nya main pubg bug ambil pegang senjata menyembuhkanjuga kali darat langsung knock mati resah malas main moga bug baik
"terhitung berat untuk akun yang udah level up , buat memperbaiki statistik nya , main random dikasi yang baru main terus disatukan sama match full squad , pake akun baru malah terlalu lemah musuh nya aneh pubg sekarang , baiknya pensi juga lah bay",1,Negatif,terhitung berat untuk akun yang udah level up  buat memperbaiki statistik nya  main random dikasi yang baru main terus disatukan sama match full squad  pake akun baru malah terlalu lemah musuh nya aneh pubg sekarang  baiknya pensi juga lah bay,terhitung berat akun udah level up memperbaiki statistik nya main random dikasi main disatukan match full squad pake akun lemah musuh nya aneh pubg baiknya pensi bay,"['terhitung', 'berat', 'akun', 'udah', 'level', 'up', 'memperbaiki', 'statistik', 'nya', 'main', 'random', 'dikasi', 'main', 'disatukan', 'match', 'full', 'squad', 'pake', 'akun', 'lemah', 'musuh', 'nya', 'aneh', 'pubg', 'baiknya', 'pensi', 'bay']",hitung berat akun udah level up baik statistik nya main random kasi main satu match full squad pake akun lemah musuh nya aneh pubg baik pensi bay
kenapa klo random dapet tim yang gk sepadan dengan rank ace master dominator concu lah musuhnya perbaharui dong lah!!!!! sepadan sama level jangan skin mulu di kluarin game play nya dong minn udah bayar mahal ttup aja gamnya,1,Negatif,kenapa klo random dapet tim yang gk sepadan dengan rank ace master dominator concu lah musuhnya perbaharui dong lah sepadan sama level jangan skin mulu di kluarin game play nya dong minn udah bayar mahal ttup aja gamnya,klo random dapet tim gk sepadan rank ace master dominator concu musuhnya perbaharui sepadan level skin mulu kluarin game play nya minn udah bayar mahal ttup aja gamnya,"['klo', 'random', 'dapet', 'tim', 'gk', 'sepadan', 'rank', 'ace', 'master', 'dominator', 'concu', 'musuhnya', 'perbaharui', 'sepadan', 'level', 'skin', 'mulu', 'kluarin', 'game', 'play', 'nya', 'minn', 'udah', 'bayar', 'mahal', 'ttup', 'aja', 'gamnya']",klo random dapet tim gk padan rank ace master dominator concu musuh baharu padan level skin mulu kluarin game play nya minn udah bayar mahal ttup aja gam
"Tolonglah kenapa bot sekarang selalu headshot, gua sering banget baru turun lagi rame bot sering udah pegang senjata, sedangkan gua belum dapet helm ketemu bot kena headshot trus di end player. Note bot sekarang terlalu op",1,Negatif,tolonglah kenapa bot sekarang selalu headshot gua sering banget baru turun lagi rame bot sering udah pegang senjata sedangkan gua belum dapet helm ketemu bot kena headshot trus di end player note bot sekarang terlalu op,tolonglah bot headshot gua banget turun rame bot udah pegang senjata gua dapet helm ketemu bot kena headshot trus end player note bot op,"['tolonglah', 'bot', 'headshot', 'gua', 'banget', 'turun', 'rame', 'bot', 'udah', 'pegang', 'senjata', 'gua', 'dapet', 'helm', 'ketemu', 'bot', 'kena', 'headshot', 'trus', 'end', 'player', 'note', 'bot', 'op']",tolong bot headshot gua banget turun rame bot udah pegang senjata gua dapet helm ketemu bot kena headshot trus end player note bot op
"game lo gak jelas,fps gak stabil bagi orang"" yang pinnya di atas 60 gak bisa bersaing sama sekali, harusnya di sesuain lagi gue sebagai orang yang orang kampung pengen yang emang pinnya mentok 60 susah banget buat ngimbangin game play",1,Negatif,game lo gak jelasfps gak stabil bagi orang yang pinnya di atas  gak bisa bersaing sama sekali harusnya di sesuain lagi gue sebagai orang yang orang kampung pengen yang emang pinnya mentok  susah banget buat ngimbangin game play,game lo gak jelasfps gak stabil orang pinnya gak bersaing sesuain gue orang orang kampung pengen emang pinnya mentok susah banget ngimbangin game play,"['game', 'lo', 'gak', 'jelasfps', 'gak', 'stabil', 'orang', 'pinnya', 'gak', 'bersaing', 'sesuain', 'gue', 'orang', 'orang', 'kampung', 'pengen', 'emang', 'pinnya', 'mentok', 'susah', 'banget', 'ngimbangin', 'game', 'play']",game lo gak jelasfps gak stabil orang pin gak saing sesuain gue orang orang kampung ken emang pin mentok susah banget ngimbangin game play
"Pliss lah ini entah server nya apa sinyal nya delay mlu, tolong dong di perbaiki masalah seperti ini, saya maen nya jdi ga nyaman",1,Negatif,pliss lah ini entah server nya apa sinyal nya delay mlu tolong dong di perbaiki masalah seperti ini saya maen nya jdi ga nyaman,pliss server nya sinyal nya delay mlu tolong perbaiki maen nya jdi ga nyaman,"['pliss', 'server', 'nya', 'sinyal', 'nya', 'delay', 'mlu', 'tolong', 'perbaiki', 'maen', 'nya', 'jdi', 'ga', 'nyaman']",pliss server nya sinyal nya delay mlu tolong baik maen nya jdi ga nyaman
"Penggalan saya tidak begitu puas dengan game pubg,karena yg dimainkan sama saya yg lebih pro,bukanya digabung yg selevel,jadi kalah trus,seharusnya server tau mana yg harus digabung bermain",1,Negatif,penggalan saya tidak begitu puas dengan game pubgkarena yg dimainkan sama saya yg lebih probukanya digabung yg seleveljadi kalah trusseharusnya server tau mana yg harus digabung bermain,penggalan puas game pubgkarena yg dimainkan yg probukanya digabung yg seleveljadi kalah trusseharusnya server tau yg digabung bermain,"['penggalan', 'puas', 'game', 'pubgkarena', 'yg', 'dimainkan', 'yg', 'probukanya', 'digabung', 'yg', 'seleveljadi', 'kalah', 'trusseharusnya', 'server', 'tau', 'yg', 'digabung', 'bermain']",penggal puas game pubgkarena yg main yg probukanya gabung yg seleveljadi kalah trusseharusnya server tau yg gabung main
"Sumpah, Makin Kesini Koq Aku Makin Kangen Sama Music Yg Dulu, Khususnya On My Way By Alan Walker, Nggak Ada Obat Pokoknya, Seru Aja Music Di Mobil Gitu... Kangen PUBG Yg Dulu 😥 Dan Setelah Di Update Malah Nggak Bisa Record Momen Sorotan Teratas (Top Highlights), Kalo Dulu Emang Dari Pihak PUBG Yg Buatin Videonya plus musiknya juga, Kita Tinggal Download Aja. Knp Skrg Nggak Gitu Lagi Sih 🥺 Tolong Seperti Dulu Lagi Donk... 😔",4,Positif,sumpah makin kesini koq aku makin kangen sama music yg dulu khususnya on my way by alan walker nggak ada obat pokoknya seru aja music di mobil gitu kangen pubg yg dulu  dan setelah di update malah nggak bisa record momen sorotan teratas top highlights kalo dulu emang dari pihak pubg yg buatin videonya plus musiknya juga kita tinggal download aja knp skrg nggak gitu lagi sih  tolong seperti dulu lagi donk ,sumpah kesini koq kangen music yg on my way by alan walker nggak obat pokoknya seru aja music mobil gitu kangen pubg yg update nggak record momen sorotan teratas top highlights kalo emang pubg yg buatin videonya plus musiknya tinggal download aja knp skrg nggak gitu sih tolong donk,"['sumpah', 'kesini', 'koq', 'kangen', 'music', 'yg', 'on', 'my', 'way', 'by', 'alan', 'walker', 'nggak', 'obat', 'pokoknya', 'seru', 'aja', 'music', 'mobil', 'gitu', 'kangen', 'pubg', 'yg', 'update', 'nggak', 'record', 'momen', 'sorotan', 'teratas', 'top', 'highlights', 'kalo', 'emang', 'pubg', 'yg', 'buatin', 'videonya', 'plus', 'musiknya', 'tinggal', 'download', 'aja', 'knp', 'skrg', 'nggak', 'gitu', 'sih', 'tolong', 'donk']",sumpah kesini koq kangen music yg on my way by alan walker nggak obat pokok seru aja music mobil gitu kangen pubg yg update nggak record momen sorot atas top highlights kalo emang pubg yg buatin video plus musik tinggal download aja knp skrg nggak gitu sih tolong donk
"up grade sytem hanya untuk menghambat player di region tertentu, sebelumnya pergerakan karakter tidak bermasalah, setelah upgrade, jika ketemu musuh head to head karalter tidak bisa membidik bahkan untuk bergerak juga tidak bisa di kontrol,, payah saya tantang sytem jika saya berbohong,,,, yang lain makin bagus pubg makin jelek,,,",1,Negatif,up grade sytem hanya untuk menghambat player di region tertentu sebelumnya pergerakan karakter tidak bermasalah setelah upgrade jika ketemu musuh head to head karalter tidak bisa membidik bahkan untuk bergerak juga tidak bisa di kontrol payah saya tantang sytem jika saya berbohong yang lain makin bagus pubg makin jelek,up grade sytem menghambat player region pergerakan karakter bermasalah upgrade ketemu musuh head to head karalter membidik bergerak kontrol payah tantang sytem berbohong bagus pubg jelek,"['up', 'grade', 'sytem', 'menghambat', 'player', 'region', 'pergerakan', 'karakter', 'bermasalah', 'upgrade', 'ketemu', 'musuh', 'head', 'to', 'head', 'karalter', 'membidik', 'bergerak', 'kontrol', 'payah', 'tantang', 'sytem', 'berbohong', 'bagus', 'pubg', 'jelek']",up grade sytem hambat player region gera karakter masalah upgrade ketemu musuh head to head karalter bidik gerak kontrol payah tantang sytem bohong bagus pubg jelek
"Untuk sekarang PUBG Mobile sudah lumayan bagus. Tetapi saya akan beri rating 4/5 karena BOT yang saya hadapi sudah lumayan susah, saya tau kalo pergerakannya mengikuti mode VS AI.",4,Positif,untuk sekarang pubg mobile sudah lumayan bagus tetapi saya akan beri rating  karena bot yang saya hadapi sudah lumayan susah saya tau kalo pergerakannya mengikuti mode vs ai,pubg mobile lumayan bagus rating bot hadapi lumayan susah tau kalo pergerakannya mengikuti mode vs ai,"['pubg', 'mobile', 'lumayan', 'bagus', 'rating', 'bot', 'hadapi', 'lumayan', 'susah', 'tau', 'kalo', 'pergerakannya', 'mengikuti', 'mode', 'vs', 'ai']",pubg mobile lumayan bagus rating bot hadap lumayan susah tau kalo gera ikut mode vs ai
"Saya mohon kepada developer PUBG/krafton untuk apdet selanjutnya mohon memperbaiki hasil pertandingan nya Tolong di samakan seperti punya ML bisa melihat hasil sesuai yg di inginkan player Saya saat dapat momen epic berasa kecewa karena durasi yang sangat singkat, Saya mohon sekali 🙏",4,Positif,saya mohon kepada developer pubgkrafton untuk apdet selanjutnya mohon memperbaiki hasil pertandingan nya tolong di samakan seperti punya ml bisa melihat hasil sesuai yg di inginkan player saya saat dapat momen epic berasa kecewa karena durasi yang sangat singkat saya mohon sekali ,mohon developer pubgkrafton apdet mohon memperbaiki hasil pertandingan nya tolong samakan ml hasil sesuai yg player momen epic berasa kecewa durasi singkat mohon,"['mohon', 'developer', 'pubgkrafton', 'apdet', 'mohon', 'memperbaiki', 'hasil', 'pertandingan', 'nya', 'tolong', 'samakan', 'ml', 'hasil', 'sesuai', 'yg', 'player', 'momen', 'epic', 'berasa', 'kecewa', 'durasi', 'singkat', 'mohon']",mohon developer pubgkrafton apdet mohon baik hasil tanding nya tolong sama ml hasil sesuai yg player momen epic asa kecewa durasi singkat mohon
"Sempet kecewa sama bonus pas, kenapa senjata DP sama motor di jadiin satu bendel sampai2 salah ambil hadiah di level 30. Dan ada DP upgrade lagi di level 60. Di kira, naik sampe level 60 gampang. Udh musuhnya berat2 Rp ga naik2 level nya. Bikin kecewa aja. Rugi UC",1,Negatif,sempet kecewa sama bonus pas kenapa senjata dp sama motor di jadiin satu bendel sampai salah ambil hadiah di level  dan ada dp upgrade lagi di level  di kira naik sampe level  gampang udh musuhnya berat rp ga naik level nya bikin kecewa aja rugi uc,sempet kecewa bonus pas senjata dp motor jadiin bendel salah ambil hadiah level dp upgrade level sampe level gampang udh musuhnya berat rp ga level nya bikin kecewa aja rugi uc,"['sempet', 'kecewa', 'bonus', 'pas', 'senjata', 'dp', 'motor', 'jadiin', 'bendel', 'salah', 'ambil', 'hadiah', 'level', 'dp', 'upgrade', 'level', 'sampe', 'level', 'gampang', 'udh', 'musuhnya', 'berat', 'rp', 'ga', 'level', 'nya', 'bikin', 'kecewa', 'aja', 'rugi', 'uc']",sempet kecewa bonus pas senjata dp motor jadiin bendel salah ambil hadiah level dp upgrade level sampe level gampang udh musuh berat rp ga level nya bikin kecewa aja rugi uc
"Saya punya masalah di update kali ini tombol scop sy tiba-tiba menghilang dan sy sudah berusaha untuk mencari masalah dari bug ini tapi tdk ada hasil, Mohon sarannya supaya sy kembali bermain pubg",5,Positif,saya punya masalah di update kali ini tombol scop sy tibatiba menghilang dan sy sudah berusaha untuk mencari masalah dari bug ini tapi tdk ada hasil mohon sarannya supaya sy kembali bermain pubg,update kali tombol scop sy tibatiba menghilang sy berusaha mencari bug tdk hasil mohon sarannya sy bermain pubg,"['update', 'kali', 'tombol', 'scop', 'sy', 'tibatiba', 'menghilang', 'sy', 'berusaha', 'mencari', 'bug', 'tdk', 'hasil', 'mohon', 'sarannya', 'sy', 'bermain', 'pubg']",update kali tombol scop sy tibatiba hilang sy usaha cari bug tdk hasil mohon saran sy main pubg
"Akhir"" ini sering kena masalah frame drop klo ktmu musuh, sebelum""nya bisa stabil di 20ms, sekarang bisa ke 72ms bahkan sampai 300+an, jaringan support buat yg lain, tolong diperbaiki buat masalah ini, saya main dari awal season bru kali ini kena permasalahan ini, pernah sebelumnya karna memang jaringan gangguan, ga berlangsung lama, sekitar 3jam - paling lama 1 harian.",4,Positif,akhir ini sering kena masalah frame drop klo ktmu musuh sebelumnya bisa stabil di ms sekarang bisa ke ms bahkan sampai an jaringan support buat yg lain tolong diperbaiki buat masalah ini saya main dari awal season bru kali ini kena permasalahan ini pernah sebelumnya karna memang jaringan gangguan ga berlangsung lama sekitar jam  paling lama  harian,kena frame drop klo ktmu musuh stabil ms ms an jaringan support yg tolong diperbaiki main season bru kali kena permasalahan karna jaringan gangguan ga jam harian,"['kena', 'frame', 'drop', 'klo', 'ktmu', 'musuh', 'stabil', 'ms', 'ms', 'an', 'jaringan', 'support', 'yg', 'tolong', 'diperbaiki', 'main', 'season', 'bru', 'kali', 'kena', 'permasalahan', 'karna', 'jaringan', 'gangguan', 'ga', 'jam', 'harian']",kena frame drop klo ktmu musuh stabil ms ms an jaring support yg tolong baik main season bru kali kena masalah karna jaring ganggu ga jam hari
Heran tiap di lobi sinyal dapat di 20-40ms Tapi kalo udah terjun dari pesawat pasti Naik jadi 200-1000ms😭 ini hp ku yang udah nggak suport apa gimana si . apakah di suruh pensi lagi 🥲 frame tingkat tinggi 😭😭😭,2,Negatif,heran tiap di lobi sinyal dapat di ms tapi kalo udah terjun dari pesawat pasti naik jadi ms ini hp ku yang udah nggak suport apa gimana si  apakah di suruh pensi lagi  frame tingkat tinggi ,heran lobi sinyal ms kalo udah terjun pesawat ms hp ku udah nggak suport gimana si suruh pensi frame tingkat,"['heran', 'lobi', 'sinyal', 'ms', 'kalo', 'udah', 'terjun', 'pesawat', 'ms', 'hp', 'ku', 'udah', 'nggak', 'suport', 'gimana', 'si', 'suruh', 'pensi', 'frame', 'tingkat']",heran lobi sinyal ms kalo udah terjun pesawat ms hp ku udah nggak suport gimana si suruh pensi frame tingkat
"Akhirnya bisa balek ke akun utama. btw tambahin fitur jual item rumah yg g kepake donk, banyak nih item salah beli, ingin sekali di jual biar bisa dikompresi jadi home coin",4,Positif,akhirnya bisa balek ke akun utama btw tambahin fitur jual item rumah yg g kepake donk banyak nih item salah beli ingin sekali di jual biar bisa dikompresi jadi home coin,balek akun utama btw tambahin fitur jual item rumah yg g kepake donk nih item salah beli jual biar dikompresi home coin,"['balek', 'akun', 'utama', 'btw', 'tambahin', 'fitur', 'jual', 'item', 'rumah', 'yg', 'g', 'kepake', 'donk', 'nih', 'item', 'salah', 'beli', 'jual', 'biar', 'dikompresi', 'home', 'coin']",balek akun utama btw tambahin fitur jual item rumah yg g kepake donk nih item salah beli jual biar kompresi home coin
"Buat pubg tolong dong buat pembelian uc itu perbaiki masa harga uang 46k terus saya isi pulsa 60k tapi g bisa di beli setelah saya tambah lagi pulsa saya 10k baru bisa, terus sisa pulsa saya setelah belu uc yang harganya 46k itu cuma 5k berarti potongannya terlalu banyak rugi banget",1,Negatif,buat pubg tolong dong buat pembelian uc itu perbaiki masa harga uang k terus saya isi pulsa k tapi g bisa di beli setelah saya tambah lagi pulsa saya k baru bisa terus sisa pulsa saya setelah belu uc yang harganya k itu cuma k berarti potongannya terlalu banyak rugi banget,pubg tolong pembelian uc perbaiki harga uang k isi pulsa k g beli pulsa k sisa pulsa belu uc harganya k k potongannya rugi banget,"['pubg', 'tolong', 'pembelian', 'uc', 'perbaiki', 'harga', 'uang', 'k', 'isi', 'pulsa', 'k', 'g', 'beli', 'pulsa', 'k', 'sisa', 'pulsa', 'belu', 'uc', 'harganya', 'k', 'k', 'potongannya', 'rugi', 'banget']",pubg tolong beli uc baik harga uang k isi pulsa k g beli pulsa k sisa pulsa belu uc harga k k potong rugi banget
"Saya merasa enak pubg yang dulu dari pada sekarang banyak bug nya, terutama sinyal pake wifi atau data tetap aja bug berlebihan, apa lagi kalau udah ketemu musuh pasti selalu ping 456, di tunggu perbaikan pengaturan udah di robah tatap tidak berpengaruh, saya pake HP asus rog",1,Negatif,saya merasa enak pubg yang dulu dari pada sekarang banyak bug nya terutama sinyal pake wifi atau data tetap aja bug berlebihan apa lagi kalau udah ketemu musuh pasti selalu ping  di tunggu perbaikan pengaturan udah di robah tatap tidak berpengaruh saya pake hp asus rog,enak pubg bug nya sinyal pake wifi data aja bug udah ketemu musuh ping tunggu perbaikan pengaturan udah robah tatap berpengaruh pake hp asus rog,"['enak', 'pubg', 'bug', 'nya', 'sinyal', 'pake', 'wifi', 'data', 'aja', 'bug', 'udah', 'ketemu', 'musuh', 'ping', 'tunggu', 'perbaikan', 'pengaturan', 'udah', 'robah', 'tatap', 'berpengaruh', 'pake', 'hp', 'asus', 'rog']",enak pubg bug nya sinyal pake wifi data aja bug udah ketemu musuh ping tunggu baik atur udah robah tatap pengaruh pake hp asus rog
"Halo developer. Sudah 6 tahun lamanya saya bersama pubg mobile ini, saya ingin memberikan saran dan masukan : kenapa tidak hadirkan erangel siang dan malam disertai hujan kabut? Saya beserta player lainnya sangat rindu dengan mode tersebut setidaknya diterapkan di erangel original biar tidak sepi. Dan untuk tambahan tolong lampu mobilnya harus realistis agar dapat menyala di malam hari pas mengendarai mobil. Salam Player pubg",5,Positif,halo developer sudah  tahun lamanya saya bersama pubg mobile ini saya ingin memberikan saran dan masukan  kenapa tidak hadirkan erangel siang dan malam disertai hujan kabut saya beserta player lainnya sangat rindu dengan mode tersebut setidaknya diterapkan di erangel original biar tidak sepi dan untuk tambahan tolong lampu mobilnya harus realistis agar dapat menyala di malam hari pas mengendarai mobil salam player pubg,halo developer pubg mobile saran masukan hadirkan erangel siang malam disertai hujan kabut beserta player rindu mode diterapkan erangel original biar sepi tambahan tolong lampu mobilnya realistis menyala malam pas mengendarai mobil salam player pubg,"['halo', 'developer', 'pubg', 'mobile', 'saran', 'masukan', 'hadirkan', 'erangel', 'siang', 'malam', 'disertai', 'hujan', 'kabut', 'beserta', 'player', 'rindu', 'mode', 'diterapkan', 'erangel', 'original', 'biar', 'sepi', 'tambahan', 'tolong', 'lampu', 'mobilnya', 'realistis', 'menyala', 'malam', 'pas', 'mengendarai', 'mobil', 'salam', 'player', 'pubg']",halo developer pubg mobile saran masuk hadir erangel siang malam serta hujan kabut serta player rindu mode terap erangel original biar sepi tambah tolong lampu mobil realistis nyala malam pas kendara mobil salam player pubg
"Tolong min tombol panjat dan lompat di buat punya fungsi tersendiri, kalau tombol lompat khusus lompat dan tombol panjat khusus panjat. Soalnya saya sering miss saat mau manjat jendela, pas mau manjat jendela karakternya malah lompat. Saya sering mati karena itu, yang niatnya mau masuk ke rumah lewat jendela malah gak masuk karena karakternya lompat.",2,Negatif,tolong min tombol panjat dan lompat di buat punya fungsi tersendiri kalau tombol lompat khusus lompat dan tombol panjat khusus panjat soalnya saya sering miss saat mau manjat jendela pas mau manjat jendela karakternya malah lompat saya sering mati karena itu yang niatnya mau masuk ke rumah lewat jendela malah gak masuk karena karakternya lompat,tolong min tombol panjat lompat fungsi tersendiri tombol lompat khusus lompat tombol panjat khusus panjat miss manjat jendela pas manjat jendela karakternya lompat mati niatnya masuk rumah jendela gak masuk karakternya lompat,"['tolong', 'min', 'tombol', 'panjat', 'lompat', 'fungsi', 'tersendiri', 'tombol', 'lompat', 'khusus', 'lompat', 'tombol', 'panjat', 'khusus', 'panjat', 'miss', 'manjat', 'jendela', 'pas', 'manjat', 'jendela', 'karakternya', 'lompat', 'mati', 'niatnya', 'masuk', 'rumah', 'jendela', 'gak', 'masuk', 'karakternya', 'lompat']",tolong min tombol panjat lompat fungsi sendiri tombol lompat khusus lompat tombol panjat khusus panjat miss manjat jendela pas manjat jendela karakter lompat mati niat masuk rumah jendela gak masuk karakter lompat
"Hp RAM 4 sudah gak mampu, padahal isinya cuma game PUBG doang.Tapi kadang sering Log out sendiri ,kalau masih di lobi gpp kadang udah masuk permainan malah log out sendiri",1,Negatif,hp ram  sudah gak mampu padahal isinya cuma game pubg doangtapi kadang sering log out sendiri kalau masih di lobi gpp kadang udah masuk permainan malah log out sendiri,hp ram gak isinya game pubg doangtapi kadang log out lobi gpp kadang udah masuk permainan log out,"['hp', 'ram', 'gak', 'isinya', 'game', 'pubg', 'doangtapi', 'kadang', 'log', 'out', 'lobi', 'gpp', 'kadang', 'udah', 'masuk', 'permainan', 'log', 'out']",hp ram gak isi game pubg doangtapi kadang log out lobi gpp kadang udah masuk main log out
"Pubg sekarang udah nggak ngotak, pengen aku uninstall sekarang udah enggak jelas, eventnya udah nggak jelas, Main nanti udah nge-prank musuh nggak mau mati 🤮🤮🤮🤮🤮 Yang main pubg hapus aja, udah nggak jelas",1,Negatif,pubg sekarang udah nggak ngotak pengen aku uninstall sekarang udah enggak jelas eventnya udah nggak jelas main nanti udah ngeprank musuh nggak mau mati  yang main pubg hapus aja udah nggak jelas,pubg udah nggak ngotak pengen uninstall udah eventnya udah nggak main udah ngeprank musuh nggak mati main pubg hapus aja udah nggak,"['pubg', 'udah', 'nggak', 'ngotak', 'pengen', 'uninstall', 'udah', 'eventnya', 'udah', 'nggak', 'main', 'udah', 'ngeprank', 'musuh', 'nggak', 'mati', 'main', 'pubg', 'hapus', 'aja', 'udah', 'nggak']",pubg udah nggak ngotak ken uninstall udah eventnya udah nggak main udah ngeprank musuh nggak mati main pubg hapus aja udah nggak
"Gamenya bagus sih tapi ada suatu hal yang buat saya kecewa,lagi asik main tiba-tiba kena observasi keamanan yang menggangu kenyamanan saya bermain,padahal aku ngak tau kesalahanku apa, menggunakan cheat saja ngak pernah, mengapa di observasi keamanan, kenapa ngak dari pertama saya main di beritahu, coba pihak PUBG kasih alasan ke saya apa kesalahan saya terimah kasih 🙏 klau udah jelas alasan nya saya akan naikin lagi ratingnya🙏",1,Negatif,gamenya bagus sih tapi ada suatu hal yang buat saya kecewalagi asik main tibatiba kena observasi keamanan yang menggangu kenyamanan saya bermainpadahal aku ngak tau kesalahanku apa menggunakan cheat saja ngak pernah mengapa di observasi keamanan kenapa ngak dari pertama saya main di beritahu coba pihak pubg kasih alasan ke saya apa kesalahan saya terimah kasih  klau udah jelas alasan nya saya akan naikin lagi ratingnya,gamenya bagus sih kecewalagi asik main tibatiba kena observasi keamanan menggangu kenyamanan bermainpadahal ngak tau kesalahanku cheat ngak observasi keamanan ngak main beritahu coba pubg kasih alasan kesalahan terimah kasih klau udah alasan nya naikin ratingnya,"['gamenya', 'bagus', 'sih', 'kecewalagi', 'asik', 'main', 'tibatiba', 'kena', 'observasi', 'keamanan', 'menggangu', 'kenyamanan', 'bermainpadahal', 'ngak', 'tau', 'kesalahanku', 'cheat', 'ngak', 'observasi', 'keamanan', 'ngak', 'main', 'beritahu', 'coba', 'pubg', 'kasih', 'alasan', 'kesalahan', 'terimah', 'kasih', 'klau', 'udah', 'alasan', 'nya', 'naikin', 'ratingnya']",gamenya bagus sih kecewalagi asik main tibatiba kena observasi aman menggangu nyaman bermainpadahal ngak tau salah cheat ngak observasi aman ngak main beritahu coba pubg kasih alas salah terimah kasih klau udah alas nya naikin ratingnya
Saya menemukan bug di dalam game= Bug kendaraan= 1.tidak bisa turun ketika masuk kedalam air 2.ketika turun kendaraan POV nya berbeda dengan POV orang lain 3.tidak bisa bergerak saat turun dari kendaraan Bug jaringan= 1.ketika player koneksi buruk waktu di dalam game dan setelah itu player kembali di lobi ketika player ingin mencoba kembali masuk tetapi tidak bisa!! Sejauh ini saya baru melihat ini saja terimakasih menurut saya game ini bagus walau ada bug nya tapi bug nya bisa di tutupi game,4,Positif,saya menemukan bug di dalam game bug kendaraan tidak bisa turun ketika masuk kedalam air ketika turun kendaraan pov nya berbeda dengan pov orang lain tidak bisa bergerak saat turun dari kendaraan bug jaringan ketika player koneksi buruk waktu di dalam game dan setelah itu player kembali di lobi ketika player ingin mencoba kembali masuk tetapi tidak bisa sejauh ini saya baru melihat ini saja terimakasih menurut saya game ini bagus walau ada bug nya tapi bug nya bisa di tutupi game,menemukan bug game bug kendaraan turun masuk kedalam air turun kendaraan pov nya berbeda pov orang bergerak turun kendaraan bug jaringan player koneksi buruk game player lobi player mencoba masuk terimakasih game bagus bug nya bug nya tutupi game,"['menemukan', 'bug', 'game', 'bug', 'kendaraan', 'turun', 'masuk', 'kedalam', 'air', 'turun', 'kendaraan', 'pov', 'nya', 'berbeda', 'pov', 'orang', 'bergerak', 'turun', 'kendaraan', 'bug', 'jaringan', 'player', 'koneksi', 'buruk', 'game', 'player', 'lobi', 'player', 'mencoba', 'masuk', 'terimakasih', 'game', 'bagus', 'bug', 'nya', 'bug', 'nya', 'tutupi', 'game']",temu bug game bug kendara turun masuk dalam air turun kendara pov nya beda pov orang gerak turun kendara bug jaring player koneksi buruk game player lobi player coba masuk terimakasih game bagus bug nya bug nya tutup game
