content,score,Label,textToken,textLemma,textSWR,textStemm,textStemmSTR,umap_1,umap_2,Cluster_KMeans,Cluster_H_Average
saya sering mengalami stuck loading pada saat ingin memasuki pertempuran tolong di perbaiki segera,1,Negatif,"['saya', 'sering', 'mengalami', 'stuck', 'loading', 'pada', 'saat', 'ingin', 'memasuki', 'pertempuran', 'tolong', 'di', 'perbaiki', 'segera']","['saya', 'sering', 'alami', 'stuck', 'loading', 'pada', 'saat', 'ingin', 'masuk', 'tempur', 'tolong', 'di', 'perbaiki', 'segera']","['alami', 'stuck', 'loading', 'masuk', 'tempur', 'perbaiki']","['alami', 'stuck', 'loading', 'masuk', 'tempur']",alami stuck loading masuk tempur,3.3696799278259277,14.478221893310547,4,0
pubg pubg banyak update kalau ada musuh frame banget padahal sinyal oke tolong lah benar kalau ada musuh atau even jangan frame lag makin parah pubg sekarang,1,Negatif,"['pubg', 'pubg', 'banyak', 'update', 'kalau', 'ada', 'musuh', 'frame', 'banget', 'padahal', 'sinyal', 'oke', 'tolong', 'lah', 'benar', 'kalau', 'ada', 'musuh', 'atau', 'even', 'jangan', 'frame', 'lag', 'makin', 'parah', 'pubg', 'sekarang']","['pubg', 'pubg', 'banyak', 'update', 'kalau', 'ada', 'musuh', 'frame', 'banget', 'padahal', 'sinyal', 'oke', 'tolong', 'lah', 'benar', 'kalau', 'ada', 'musuh', 'atau', 'even', 'jangan', 'frame', 'lag', 'makin', 'parah', 'pubg', 'sekarang']","['pubg', 'pubg', 'update', 'musuh', 'frame', 'banget', 'sinyal', 'oke', 'musuh', 'even', 'frame', 'lag', 'parah', 'pubg']","['pubg', 'pubg', 'musuh', 'frame', 'sinyal', 'oke', 'musuh', 'even', 'frame', 'lag', 'parah', 'pubg']",pubg pubg musuh frame sinyal oke musuh even frame lag parah pubg,1.5984982252120972,17.391267776489258,1,0
setelah update download map saja tidak bisa ada masalah jaringan padahal sinyal dan wifi udah kenceng banget,1,Negatif,"['setelah', 'update', 'download', 'map', 'saja', 'tidak', 'bisa', 'ada', 'masalah', 'jaringan', 'padahal', 'sinyal', 'dan', 'wifi', 'udah', 'kenceng', 'banget']","['setelah', 'update', 'download', 'map', 'saja', 'tidak', 'bisa', 'ada', 'masalah', 'jaring', 'padahal', 'sinyal', 'dan', 'wifi', 'udah', 'kenceng', 'banget']","['update', 'download', 'map', 'jaring', 'sinyal', 'wifi', 'udah', 'kenceng', 'banget']","['download', 'map', 'jaring', 'sinyal', 'wifi', 'kenceng']",download map jaring sinyal wifi kenceng,3.3158376216888428,15.992237091064453,4,0
sering bug keluar sendiri udah tidak worth untuk di mainkan tidak seperti dulu parah,2,Negatif,"['sering', 'bug', 'keluar', 'sendiri', 'udah', 'tidak', 'worth', 'untuk', 'di', 'mainkan', 'tidak', 'seperti', 'dulu', 'parah']","['sering', 'bug', 'keluar', 'sendiri', 'udah', 'tidak', 'worth', 'untuk', 'di', 'main', 'tidak', 'seperti', 'dulu', 'parah']","['bug', 'udah', 'worth', 'main', 'parah']","['bug', 'worth', 'parah']",bug worth parah,5.090054512023926,15.008484840393066,2,0
aplikasi saya sering bermasalah saat login kata aplikasi tidak respon,1,Negatif,"['aplikasi', 'saya', 'sering', 'bermasalah', 'saat', 'login', 'kata', 'aplikasi', 'tidak', 'respon']","['aplikasi', 'saya', 'sering', 'masalah', 'saat', 'login', 'kata', 'aplikasi', 'tidak', 'respon']","['aplikasi', 'login', 'aplikasi', 'respon']","['aplikasi', 'login', 'aplikasi', 'respon']",aplikasi login aplikasi respon,2.9502406120300293,16.542625427246094,3,5
mohon untuk ini di perbaiki update bulan sebelum nya itu lancar aja sekarang update nya bikin black screen di lobi dan pesawat lancar tapi saat menginjak tanah langsung black screen mohon di perbaiki ini bug ini sangat mengganggu dan bikin tidak bisa di mainkan game nya edit saat menyentuh tanah tiba tiba texture dan tombol berkedip hitam dan black screen terus force close,1,Negatif,"['mohon', 'untuk', 'ini', 'di', 'perbaiki', 'update', 'bulan', 'sebelum', 'nya', 'itu', 'lancar', 'aja', 'sekarang', 'update', 'nya', 'bikin', 'black', 'screen', 'di', 'lobi', 'dan', 'pesawat', 'lancar', 'tapi', 'saat', 'menginjak', 'tanah', 'langsung', 'black', 'screen', 'mohon', 'di', 'perbaiki', 'ini', 'bug', 'ini', 'sangat', 'mengganggu', 'dan', 'bikin', 'tidak', 'bisa', 'di', 'mainkan', 'game', 'nya', 'edit', 'saat', 'menyentuh', 'tanah', 'tiba', 'tiba', 'texture', 'dan', 'tombol', 'berkedip', 'hitam', 'dan', 'black', 'screen', 'terus', 'force', 'close']","['mohon', 'untuk', 'ini', 'di', 'perbaiki', 'update', 'bulan', 'sebelum', 'nya', 'itu', 'lancar', 'aja', 'sekarang', 'update', 'nya', 'bikin', 'black', 'screen', 'di', 'lobi', 'dan', 'pesawat', 'lancar', 'tapi', 'saat', 'injak', 'tanah', 'langsung', 'black', 'screen', 'mohon', 'di', 'perbaiki', 'ini', 'bug', 'ini', 'sangat', 'ganggu', 'dan', 'bikin', 'tidak', 'bisa', 'di', 'main', 'game', 'nya', 'edit', 'saat', 'sentuh', 'tanah', 'tiba', 'tiba', 'texture', 'dan', 'tombol', 'kedip', 'hitam', 'dan', 'black', 'screen', 'terus', 'force', 'close']","['mohon', 'perbaiki', 'update', 'nya', 'lancar', 'aja', 'update', 'nya', 'bikin', 'black', 'screen', 'lobi', 'pesawat', 'lancar', 'injak', 'tanah', 'langsung', 'black', 'screen', 'mohon', 'perbaiki', 'bug', 'ganggu', 'bikin', 'main', 'game', 'nya', 'edit', 'sentuh', 'tanah', 'texture', 'tombol', 'kedip', 'hitam', 'black', 'screen', 'force', 'close']","['mohon', 'lancar', 'bikin', 'black', 'screen', 'lobi', 'pesawat', 'lancar', 'injak', 'tanah', 'langsung', 'black', 'screen', 'mohon', 'bug', 'ganggu', 'bikin', 'edit', 'sentuh', 'tanah', 'texture', 'tombol', 'kedip', 'hitam', 'black', 'screen', 'force', 'close']",mohon lancar bikin black screen lobi pesawat lancar injak tanah langsung black screen mohon bug ganggu bikin edit sentuh tanah texture tombol kedip hitam black screen force close,3.556973457336426,16.63427734375,5,3
kenapa dengan pubg sekarang saya sering sekali mengalami kontol saat saya masuk pertempuran sering sekali tidak mau masuk ke pertempuran padahal sinyal bagus dan kuota saya mas banyak tapi tidak bisa masuk ke pertempuran harap untuk pihak pap sex anjing nenek lu yesus kntl di perbaiki,1,Negatif,"['kenapa', 'dengan', 'pubg', 'sekarang', 'saya', 'sering', 'sekali', 'mengalami', 'kontol', 'saat', 'saya', 'masuk', 'pertempuran', 'sering', 'sekali', 'tidak', 'mau', 'masuk', 'ke', 'pertempuran', 'padahal', 'sinyal', 'bagus', 'dan', 'kuota', 'saya', 'mas', 'banyak', 'tapi', 'tidak', 'bisa', 'masuk', 'ke', 'pertempuran', 'harap', 'untuk', 'pihak', 'pap', 'sex', 'anjing', 'nenek', 'lu', 'yesus', 'kntl', 'di', 'perbaiki']","['kenapa', 'dengan', 'pubg', 'sekarang', 'saya', 'sering', 'sekali', 'alami', 'kontol', 'saat', 'saya', 'masuk', 'tempur', 'sering', 'sekali', 'tidak', 'mau', 'masuk', 'ke', 'tempur', 'padahal', 'sinyal', 'bagus', 'dan', 'kuota', 'saya', 'mas', 'banyak', 'tapi', 'tidak', 'bisa', 'masuk', 'ke', 'tempur', 'harap', 'untuk', 'pihak', 'pap', 'sex', 'anjing', 'nenek', 'lu', 'yesus', 'kntl', 'di', 'perbaiki']","['pubg', 'alami', 'kontol', 'masuk', 'tempur', 'masuk', 'tempur', 'sinyal', 'bagus', 'kuota', 'mas', 'masuk', 'tempur', 'harap', 'pap', 'sex', 'anjing', 'nenek', 'lu', 'yesus', 'kntl', 'perbaiki']","['pubg', 'alami', 'kontol', 'masuk', 'tempur', 'masuk', 'tempur', 'sinyal', 'kuota', 'mas', 'masuk', 'tempur', 'harap', 'pap', 'sex', 'anjing', 'nenek', 'lu', 'yesus', 'kntl']",pubg alami kontol masuk tempur masuk tempur sinyal kuota mas masuk tempur harap pap sex anjing nenek lu yesus kntl,3.0407767295837402,14.45076847076416,4,0
game makin nggak jelas banyak event lebih memilih pensi player old pasti paham krafton dan tencent,1,Negatif,"['game', 'makin', 'nggak', 'jelas', 'banyak', 'event', 'lebih', 'memilih', 'pensi', 'player', 'old', 'pasti', 'paham', 'krafton', 'dan', 'tencent']","['game', 'makin', 'nggak', 'jelas', 'banyak', 'event', 'lebih', 'pilih', 'pensi', 'player', 'old', 'pasti', 'paham', 'krafton', 'dan', 'tencent']","['game', 'event', 'pilih', 'pensi', 'player', 'old', 'paham', 'krafton', 'tencent']","['pilih', 'pensi', 'old', 'paham', 'krafton', 'tencent']",pilih pensi old paham krafton tencent,3.5746562480926514,18.08572006225586,0,0
game bangsat jaringan bagus di luar game tapi pas in game malah tinggi pingin,1,Negatif,"['game', 'bangsat', 'jaringan', 'bagus', 'di', 'luar', 'game', 'tapi', 'pas', 'in', 'game', 'malah', 'tinggi', 'pingin']","['game', 'bangsat', 'jaring', 'bagus', 'di', 'luar', 'game', 'tapi', 'pas', 'in', 'game', 'malah', 'tinggi', 'pingin']","['game', 'bangsat', 'jaring', 'bagus', 'game', 'pas', 'in', 'game', 'pingin']","['bangsat', 'jaring', 'pingin']",bangsat jaring pingin,2.9296231269836426,15.846603393554688,5,0
setelah lama tidak main dan pingin kembali main cuma jadi samsak doang game laknat pemilihan lawannya parah banget beda dengan pubg jaman dulu yang lawan masih imbang,1,Negatif,"['setelah', 'lama', 'tidak', 'main', 'dan', 'pingin', 'kembali', 'main', 'cuma', 'jadi', 'samsak', 'doang', 'game', 'laknat', 'pemilihan', 'lawannya', 'parah', 'banget', 'beda', 'dengan', 'pubg', 'jaman', 'dulu', 'yang', 'lawan', 'masih', 'imbang']","['setelah', 'lama', 'tidak', 'main', 'dan', 'pingin', 'kembali', 'main', 'cuma', 'jadi', 'samsak', 'doang', 'game', 'laknat', 'pilih', 'lawan', 'parah', 'banget', 'beda', 'dengan', 'pubg', 'jam', 'dulu', 'yang', 'lawan', 'masih', 'imbang']","['main', 'pingin', 'main', 'samsak', 'doang', 'game', 'laknat', 'pilih', 'lawan', 'parah', 'banget', 'beda', 'pubg', 'jam', 'lawan', 'imbang']","['pingin', 'samsak', 'doang', 'laknat', 'pilih', 'lawan', 'parah', 'beda', 'pubg', 'jam', 'lawan', 'imbang']",pingin samsak doang laknat pilih lawan parah beda pubg jam lawan imbang,2.576225757598877,17.563364028930664,0,2
kurang memuaskan kenapa kalau sudah ace master sering kali lag ada buf tolong lah ketua tau nya awak cuma sekedar main bukan kayak live streaming yang lebih di utamakan kalau udah jumpa sama sultan yang sering banyak top up selalu lag atau nge buf dan kalau mau turun ke event pun susah kali tolong yah ketua dah tahun aku main loh,2,Negatif,"['kurang', 'memuaskan', 'kenapa', 'kalau', 'sudah', 'ace', 'master', 'sering', 'kali', 'lag', 'ada', 'buf', 'tolong', 'lah', 'ketua', 'tau', 'nya', 'awak', 'cuma', 'sekedar', 'main', 'bukan', 'kayak', 'live', 'streaming', 'yang', 'lebih', 'di', 'utamakan', 'kalau', 'udah', 'jumpa', 'sama', 'sultan', 'yang', 'sering', 'banyak', 'top', 'up', 'selalu', 'lag', 'atau', 'nge', 'buf', 'dan', 'kalau', 'mau', 'turun', 'ke', 'event', 'pun', 'susah', 'kali', 'tolong', 'yah', 'ketua', 'dah', 'tahun', 'aku', 'main', 'loh']","['kurang', 'puas', 'kenapa', 'kalau', 'sudah', 'ace', 'master', 'sering', 'kali', 'lag', 'ada', 'buf', 'tolong', 'lah', 'ketua', 'tau', 'nya', 'awak', 'cuma', 'sekedar', 'main', 'bukan', 'kayak', 'live', 'streaming', 'yang', 'lebih', 'di', 'utama', 'kalau', 'udah', 'jumpa', 'sama', 'sultan', 'yang', 'sering', 'banyak', 'top', 'up', 'selalu', 'lag', 'atau', 'nge', 'buf', 'dan', 'kalau', 'mau', 'turun', 'ke', 'event', 'pun', 'susah', 'kali', 'tolong', 'yah', 'ketua', 'dah', 'tahun', 'aku', 'main', 'loh']","['puas', 'ace', 'master', 'kali', 'lag', 'buf', 'ketua', 'tau', 'nya', 'awak', 'sekedar', 'main', 'kayak', 'live', 'streaming', 'utama', 'udah', 'jumpa', 'sultan', 'top', 'up', 'lag', 'nge', 'buf', 'turun', 'event', 'susah', 'kali', 'yah', 'ketua', 'dah', 'main', 'loh']","['puas', 'ace', 'master', 'kali', 'lag', 'buf', 'ketua', 'tau', 'awak', 'dar', 'kayak', 'live', 'streaming', 'utama', 'jumpa', 'sultan', 'top', 'lag', 'nge', 'buf', 'turun', 'susah', 'kali', 'yah', 'ketua', 'dah', 'loh']",puas ace master kali lag buf ketua tau awak dar kayak live streaming utama jumpa sultan top lag nge buf turun susah kali yah ketua dah loh,4.541051864624023,15.568962097167969,5,0
jadi malas main banyak lawan yang tak diketahui nembus tembok pengurangan hp nggak mokal nggak seperti cod mobile,1,Negatif,"['jadi', 'malas', 'main', 'banyak', 'lawan', 'yang', 'tak', 'diketahui', 'nembus', 'tembok', 'pengurangan', 'hp', 'nggak', 'mokal', 'nggak', 'seperti', 'cod', 'mobile']","['jadi', 'malas', 'main', 'banyak', 'lawan', 'yang', 'tak', 'diketahui', 'nembus', 'tembok', 'kurang', 'hp', 'nggak', 'mokal', 'nggak', 'seperti', 'cod', 'mobile']","['malas', 'main', 'lawan', 'nembus', 'tembok', 'hp', 'mokal', 'cod', 'mobile']","['malas', 'lawan', 'nembus', 'tembok', 'mokal', 'cod', 'mobile']",malas lawan nembus tembok mokal cod mobile,3.967620611190796,17.90266990661621,0,2
apa an matrial upgrade suit yang udah dapat hilang kek mana lah kumpulin nya susah kok hilang aneh pubg habisin duit tidak guna,1,Negatif,"['apa', 'an', 'matrial', 'upgrade', 'suit', 'yang', 'udah', 'dapat', 'hilang', 'kek', 'mana', 'lah', 'kumpulin', 'nya', 'susah', 'kok', 'hilang', 'aneh', 'pubg', 'habisin', 'duit', 'tidak', 'guna']","['apa', 'an', 'matrial', 'upgrade', 'suit', 'yang', 'udah', 'dapat', 'hilang', 'kek', 'mana', 'lah', 'kumpulin', 'nya', 'susah', 'kok', 'hilang', 'aneh', 'pubg', 'habisin', 'duit', 'tidak', 'guna']","['an', 'matrial', 'upgrade', 'suit', 'udah', 'hilang', 'kek', 'kumpulin', 'nya', 'susah', 'hilang', 'aneh', 'pubg', 'habisin', 'duit']","['matrial', 'upgrade', 'suit', 'hilang', 'kek', 'kumpulin', 'susah', 'hilang', 'aneh', 'pubg', 'habisin', 'duit']",matrial upgrade suit hilang kek kumpulin susah hilang aneh pubg habisin duit,4.99932861328125,17.5346622467041,5,4
makin kesini makin tidak aman bot datang tiba kayak teleport internet wifi ok data ok tapi saat depan musuh yang rp kuning tiba tiba lag berat banget event sekarang,1,Negatif,"['makin', 'kesini', 'makin', 'tidak', 'aman', 'bot', 'datang', 'tiba', 'kayak', 'teleport', 'internet', 'wifi', 'ok', 'data', 'ok', 'tapi', 'saat', 'depan', 'musuh', 'yang', 'rp', 'kuning', 'tiba', 'tiba', 'lag', 'berat', 'banget', 'event', 'sekarang']","['makin', 'kesini', 'makin', 'tidak', 'aman', 'bot', 'datang', 'tiba', 'kayak', 'teleport', 'internet', 'wifi', 'ok', 'data', 'ok', 'tapi', 'saat', 'depan', 'musuh', 'yang', 'rp', 'kuning', 'tiba', 'tiba', 'lag', 'berat', 'banget', 'event', 'sekarang']","['kesini', 'aman', 'bot', 'kayak', 'teleport', 'internet', 'wifi', 'data', 'musuh', 'rp', 'kuning', 'lag', 'berat', 'banget', 'event']","['kesini', 'aman', 'bot', 'kayak', 'teleport', 'internet', 'wifi', 'data', 'musuh', 'rp', 'kuning', 'lag', 'berat']",kesini aman bot kayak teleport internet wifi data musuh rp kuning lag berat,4.740225791931152,16.436206817626953,5,0
saya minta penjelasan tentang game ini pertanyaan saya cuma satu kenapa akun saya kena ban saya tidak pernah melakukan kesalahan atau pelanggaran apa game ini saya selalu mengikuti tunjuk peraturan dalam game pubg mobile saya minta tolong kepada pihak pubg mobile tolong baru dan cek detail mungkin apakah akun saya melanggar peraturan pubg saya berani terima sanksi apabila akun saya melanggar saya siap ban permanen tolong di cek kembali makasih,1,Negatif,"['saya', 'minta', 'penjelasan', 'tentang', 'game', 'ini', 'pertanyaan', 'saya', 'cuma', 'satu', 'kenapa', 'akun', 'saya', 'kena', 'ban', 'saya', 'tidak', 'pernah', 'melakukan', 'kesalahan', 'atau', 'pelanggaran', 'apa', 'game', 'ini', 'saya', 'selalu', 'mengikuti', 'tunjuk', 'peraturan', 'dalam', 'game', 'pubg', 'mobile', 'saya', 'minta', 'tolong', 'kepada', 'pihak', 'pubg', 'mobile', 'tolong', 'baru', 'dan', 'cek', 'detail', 'mungkin', 'apakah', 'akun', 'saya', 'melanggar', 'peraturan', 'pubg', 'saya', 'berani', 'terima', 'sanksi', 'apabila', 'akun', 'saya', 'melanggar', 'saya', 'siap', 'ban', 'permanen', 'tolong', 'di', 'cek', 'kembali', 'makasih']","['saya', 'minta', 'jelas', 'tentang', 'game', 'ini', 'tanya', 'saya', 'cuma', 'satu', 'kenapa', 'akun', 'saya', 'kena', 'ban', 'saya', 'tidak', 'pernah', 'laku', 'salah', 'atau', 'langgar', 'apa', 'game', 'ini', 'saya', 'selalu', 'ikut', 'tunjuk', 'atur', 'dalam', 'game', 'pubg', 'mobile', 'saya', 'minta', 'tolong', 'kepada', 'pihak', 'pubg', 'mobile', 'tolong', 'baru', 'dan', 'cek', 'detail', 'mungkin', 'apakah', 'akun', 'saya', 'langgar', 'atur', 'pubg', 'saya', 'berani', 'terima', 'sanksi', 'apabila', 'akun', 'saya', 'langgar', 'saya', 'siap', 'ban', 'permanen', 'tolong', 'di', 'cek', 'kembali', 'makasih']","['game', 'akun', 'kena', 'ban', 'laku', 'salah', 'langgar', 'game', 'atur', 'game', 'pubg', 'mobile', 'pubg', 'mobile', 'cek', 'detail', 'akun', 'langgar', 'atur', 'pubg', 'berani', 'terima', 'sanksi', 'akun', 'langgar', 'ban', 'permanen', 'cek', 'makasih']","['akun', 'kena', 'ban', 'laku', 'salah', 'langgar', 'atur', 'pubg', 'mobile', 'pubg', 'mobile', 'cek', 'detail', 'akun', 'langgar', 'atur', 'pubg', 'berani', 'terima', 'sanksi', 'akun', 'langgar', 'ban', 'permanen', 'cek', 'makasih']",akun kena ban laku salah langgar atur pubg mobile pubg mobile cek detail akun langgar atur pubg berani terima sanksi akun langgar ban permanen cek makasih,1.4170119762420654,17.90480613708496,0,0
makin kesini makin banyak bot nya main juga udah tidak seru bot versi orang auto aim jadi bingung membedakan mana yang benar orang dan mana yang benar bot,2,Negatif,"['makin', 'kesini', 'makin', 'banyak', 'bot', 'nya', 'main', 'juga', 'udah', 'tidak', 'seru', 'bot', 'versi', 'orang', 'auto', 'aim', 'jadi', 'bingung', 'membedakan', 'mana', 'yang', 'benar', 'orang', 'dan', 'mana', 'yang', 'benar', 'bot']","['makin', 'kesini', 'makin', 'banyak', 'bot', 'nya', 'main', 'juga', 'udah', 'tidak', 'seru', 'bot', 'versi', 'orang', 'auto', 'aim', 'jadi', 'bingung', 'beda', 'mana', 'yang', 'benar', 'orang', 'dan', 'mana', 'yang', 'benar', 'bot']","['kesini', 'bot', 'nya', 'main', 'udah', 'seru', 'bot', 'versi', 'orang', 'auto', 'aim', 'bingung', 'beda', 'orang', 'bot']","['kesini', 'bot', 'seru', 'bot', 'versi', 'orang', 'auto', 'aim', 'bingung', 'beda', 'orang', 'bot']",kesini bot seru bot versi orang auto aim bingung beda orang bot,3.0222554206848145,18.056251525878906,5,0
ingin bermain main lagi login saja susah dan ribet memang tidak minat pemain lagi sepertinya,1,Negatif,"['ingin', 'bermain', 'main', 'lagi', 'login', 'saja', 'susah', 'dan', 'ribet', 'memang', 'tidak', 'minat', 'pemain', 'lagi', 'sepertinya']","['ingin', 'main', 'main', 'lagi', 'login', 'saja', 'susah', 'dan', 'ribet', 'memang', 'tidak', 'minat', 'main', 'lagi', 'sepertinya']","['main', 'main', 'login', 'susah', 'ribet', 'minat', 'main']","['login', 'susah', 'ribet', 'minat']",login susah ribet minat,2.033799409866333,15.165807723999023,3,0
kecewa untuk update sekarang sering dc koneksi bagus masa reload mulu tolong dev gimana nih,1,Negatif,"['kecewa', 'untuk', 'update', 'sekarang', 'sering', 'dc', 'koneksi', 'bagus', 'masa', 'reload', 'mulu', 'tolong', 'dev', 'gimana', 'nih']","['kecewa', 'untuk', 'update', 'sekarang', 'sering', 'dc', 'koneksi', 'bagus', 'masa', 'reload', 'mulu', 'tolong', 'dev', 'gimana', 'nih']","['kecewa', 'update', 'dc', 'koneksi', 'bagus', 'reload', 'mulu', 'dev', 'gimana', 'nih']","['kecewa', 'dc', 'koneksi', 'reload', 'mulu', 'dev', 'gimana', 'nih']",kecewa dc koneksi reload mulu dev gimana nih,4.070789337158203,17.764102935791016,5,9
lag dan frame tolong perbaiki frame di iqoo ram snapdragon gen mohon kerjasama agar bisa fps,2,Negatif,"['lag', 'dan', 'frame', 'tolong', 'perbaiki', 'frame', 'di', 'iqoo', 'ram', 'snapdragon', 'gen', 'mohon', 'kerjasama', 'agar', 'bisa', 'fps']","['lag', 'dan', 'frame', 'tolong', 'perbaiki', 'frame', 'di', 'iqoo', 'ram', 'snapdragon', 'gen', 'mohon', 'kerjasama', 'agar', 'bisa', 'fps']","['lag', 'frame', 'perbaiki', 'frame', 'iqoo', 'ram', 'snapdragon', 'gen', 'mohon', 'kerjasama', 'fps']","['lag', 'frame', 'frame', 'iqoo', 'ram', 'snapdragon', 'gen', 'mohon', 'kerjasama', 'fps']",lag frame frame iqoo ram snapdragon gen mohon kerjasama fps,6.285870552062988,15.502303123474121,1,0
saya kecewa dengan sistem layanan pengajuan aduan pemulihan akun karena facebook dan email saya ada yang retas jadi saya tidak bisa login akun game pubg terpaksa saya buat lagi akun game pubg baru,1,Negatif,"['saya', 'kecewa', 'dengan', 'sistem', 'layanan', 'pengajuan', 'aduan', 'pemulihan', 'akun', 'karena', 'facebook', 'dan', 'email', 'saya', 'ada', 'yang', 'retas', 'jadi', 'saya', 'tidak', 'bisa', 'login', 'akun', 'game', 'pubg', 'terpaksa', 'saya', 'buat', 'lagi', 'akun', 'game', 'pubg', 'baru']","['saya', 'kecewa', 'dengan', 'sistem', 'layan', 'aju', 'adu', 'pulih', 'akun', 'karena', 'facebook', 'dan', 'email', 'saya', 'ada', 'yang', 'retas', 'jadi', 'saya', 'tidak', 'bisa', 'login', 'akun', 'game', 'pubg', 'paksa', 'saya', 'buat', 'lagi', 'akun', 'game', 'pubg', 'baru']","['kecewa', 'sistem', 'layan', 'aju', 'adu', 'pulih', 'akun', 'facebook', 'email', 'retas', 'login', 'akun', 'game', 'pubg', 'paksa', 'akun', 'game', 'pubg']","['kecewa', 'layan', 'aju', 'adu', 'pulih', 'akun', 'facebook', 'email', 'retas', 'login', 'akun', 'pubg', 'paksa', 'akun', 'pubg']",kecewa layan aju adu pulih akun facebook email retas login akun pubg paksa akun pubg,1.4724286794662476,15.391101837158203,3,0
sering lag ganti senjata dan relogin peluru lambat jadi kalah cepat sama musuh,1,Negatif,"['sering', 'lag', 'ganti', 'senjata', 'dan', 'relogin', 'peluru', 'lambat', 'jadi', 'kalah', 'cepat', 'sama', 'musuh']","['sering', 'lag', 'ganti', 'senjata', 'dan', 'relogin', 'peluru', 'lambat', 'jadi', 'kalah', 'cepat', 'sama', 'musuh']","['lag', 'ganti', 'senjata', 'relogin', 'peluru', 'lambat', 'kalah', 'cepat', 'musuh']","['lag', 'ganti', 'senjata', 'relogin', 'peluru', 'lambat', 'kalah', 'cepat', 'musuh']",lag ganti senjata relogin peluru lambat kalah cepat musuh,4.0750412940979,16.17300033569336,5,0
game makin aneh banyak cheater event aneh banget tolong di perbaiki keamanannya,1,Negatif,"['game', 'makin', 'aneh', 'banyak', 'cheater', 'event', 'aneh', 'banget', 'tolong', 'di', 'perbaiki', 'keamanannya']","['game', 'makin', 'aneh', 'banyak', 'cheater', 'event', 'aneh', 'banget', 'tolong', 'di', 'perbaiki', 'aman']","['game', 'aneh', 'cheater', 'event', 'aneh', 'banget', 'perbaiki', 'aman']","['aneh', 'cheater', 'aneh', 'aman']",aneh cheater aneh aman,3.4887282848358154,17.369699478149414,5,4
mohon untuk di tambahkan frame rate fps untuk spesifikasi perangkat terbaru seperti perangkat dengan menggunakan soc mediatek helio dengan gpu maling mc,2,Negatif,"['mohon', 'untuk', 'di', 'tambahkan', 'frame', 'rate', 'fps', 'untuk', 'spesifikasi', 'perangkat', 'terbaru', 'seperti', 'perangkat', 'dengan', 'menggunakan', 'soc', 'mediatek', 'helio', 'dengan', 'gpu', 'maling', 'mc']","['mohon', 'untuk', 'di', 'tambah', 'frame', 'rate', 'fps', 'untuk', 'spesifikasi', 'perangkat', 'baru', 'seperti', 'perangkat', 'dengan', 'guna', 'soc', 'mediatek', 'helio', 'dengan', 'gpu', 'maling', 'mc']","['mohon', 'frame', 'rate', 'fps', 'spesifikasi', 'perangkat', 'perangkat', 'soc', 'mediatek', 'helio', 'gpu', 'maling', 'mc']","['mohon', 'frame', 'rate', 'fps', 'spesifikasi', 'perangkat', 'perangkat', 'soc', 'mediatek', 'hio', 'gpu', 'maling', 'mc']",mohon frame rate fps spesifikasi perangkat perangkat soc mediatek hio gpu maling mc,4.174687385559082,17.105438232421875,5,0
