content,score,Label,textToken,textLemma,textSWR,textStemm,textStemmSTR,umap_1,umap_2,Cluster_KMeans,Cluster_H_Average
woy garena ini kenapa ff saya kaga bisa login saya sudah tidak login hr sudah aku hapus instal hapus instal tetep aja kaga bisa login punya temen saya juga kaga bisa login kecewa banget bjir saya garena sama kamu,1,Negatif,"['woy', 'garena', 'ini', 'kenapa', 'ff', 'saya', 'kaga', 'bisa', 'login', 'saya', 'sudah', 'tidak', 'login', 'hr', 'sudah', 'aku', 'hapus', 'instal', 'hapus', 'instal', 'tetep', 'aja', 'kaga', 'bisa', 'login', 'punya', 'temen', 'saya', 'juga', 'kaga', 'bisa', 'login', 'kecewa', 'banget', 'bjir', 'saya', 'garena', 'sama', 'kamu']","['woy', 'garena', 'ini', 'kenapa', 'ff', 'saya', 'kaga', 'bisa', 'login', 'saya', 'sudah', 'tidak', 'login', 'hr', 'sudah', 'aku', 'hapus', 'instal', 'hapus', 'instal', 'tetep', 'aja', 'kaga', 'bisa', 'login', 'punya', 'temen', 'saya', 'juga', 'kaga', 'bisa', 'login', 'kecewa', 'banget', 'bjir', 'saya', 'garena', 'sama', 'kamu']","['woy', 'garena', 'ff', 'kaga', 'login', 'login', 'hr', 'hapus', 'instal', 'hapus', 'instal', 'tetep', 'aja', 'kaga', 'login', 'temen', 'kaga', 'login', 'kecewa', 'banget', 'bjir', 'garena']","['woy', 'ff', 'kaga', 'login', 'login', 'hr', 'hapus', 'instal', 'hapus', 'instal', 'tetep', 'kaga', 'login', 'temen', 'kaga', 'login', 'kecewa', 'banget', 'bjir']",woy ff kaga login login hr hapus instal hapus instal tetep kaga login temen kaga login kecewa banget bjir,9.222511291503906,8.64803409576416,5,0
ha deh alas saya tidak main free fire lagi adalah game sudah mulai sepi item dan map sudah pada hilang dan ke yang paling kesal adalah game belum bisa mengatasi bug sinyal saya main di game belah walaupun fps sering drop tidak pernah tuh ada kendala tolong garena hp saya cukup bagus dan wifi serta jaringan saya lancar tapi kenapa ff ini masih selalu sinyal,1,Negatif,"['ha', 'deh', 'alas', 'saya', 'tidak', 'main', 'free', 'fire', 'lagi', 'adalah', 'game', 'sudah', 'mulai', 'sepi', 'item', 'dan', 'map', 'sudah', 'pada', 'hilang', 'dan', 'ke', 'yang', 'paling', 'kesal', 'adalah', 'game', 'belum', 'bisa', 'mengatasi', 'bug', 'sinyal', 'saya', 'main', 'di', 'game', 'belah', 'walaupun', 'fps', 'sering', 'drop', 'tidak', 'pernah', 'tuh', 'ada', 'kendala', 'tolong', 'garena', 'hp', 'saya', 'cukup', 'bagus', 'dan', 'wifi', 'serta', 'jaringan', 'saya', 'lancar', 'tapi', 'kenapa', 'ff', 'ini', 'masih', 'selalu', 'sinyal']","['ha', 'deh', 'alas', 'saya', 'tidak', 'main', 'free', 'fire', 'lagi', 'adalah', 'game', 'sudah', 'mulai', 'sepi', 'item', 'dan', 'map', 'sudah', 'pada', 'hilang', 'dan', 'ke', 'yang', 'paling', 'kesal', 'adalah', 'game', 'belum', 'bisa', 'atas', 'bug', 'sinyal', 'saya', 'main', 'di', 'game', 'belah', 'walaupun', 'fps', 'sering', 'drop', 'tidak', 'pernah', 'tuh', 'ada', 'kendala', 'tolong', 'garena', 'hp', 'saya', 'cukup', 'bagus', 'dan', 'wifi', 'serta', 'jaring', 'saya', 'lancar', 'tapi', 'kenapa', 'ff', 'ini', 'masih', 'selalu', 'sinyal']","['ha', 'deh', 'alas', 'main', 'free', 'fire', 'game', 'sepi', 'item', 'map', 'hilang', 'kesal', 'game', 'bug', 'sinyal', 'main', 'game', 'belah', 'fps', 'drop', 'tuh', 'kendala', 'garena', 'hp', 'bagus', 'wifi', 'jaring', 'lancar', 'ff', 'sinyal']","['ha', 'deh', 'alas', 'free', 'fire', 'sepi', 'item', 'map', 'hilang', 'kesal', 'bug', 'sinyal', 'belah', 'fps', 'drop', 'tuh', 'kendala', 'hp', 'wifi', 'jaring', 'ff', 'sinyal']",ha deh alas free fire sepi item map hilang kesal bug sinyal belah fps drop tuh kendala hp wifi jaring ff sinyal,7.714592456817627,7.91911506652832,5,1
game jelek tolong di perbaiki bug itu di game ini banyak bug itu masa sudah masuk rumah masih kena peluru musuh menggunakan senjata yang amunisi ar,1,Negatif,"['game', 'jelek', 'tolong', 'di', 'perbaiki', 'bug', 'itu', 'di', 'game', 'ini', 'banyak', 'bug', 'itu', 'masa', 'sudah', 'masuk', 'rumah', 'masih', 'kena', 'peluru', 'musuh', 'menggunakan', 'senjata', 'yang', 'amunisi', 'ar']","['game', 'jelek', 'tolong', 'di', 'perbaiki', 'bug', 'itu', 'di', 'game', 'ini', 'banyak', 'bug', 'itu', 'masa', 'sudah', 'masuk', 'rumah', 'masih', 'kena', 'peluru', 'musuh', 'guna', 'senjata', 'yang', 'amunisi', 'ar']","['game', 'jelek', 'perbaiki', 'bug', 'game', 'bug', 'masuk', 'rumah', 'kena', 'peluru', 'musuh', 'senjata', 'amunisi', 'ar']","['jelek', 'bug', 'bug', 'masuk', 'rumah', 'kena', 'peluru', 'musuh', 'senjata', 'amunisi', 'ar']",jelek bug bug masuk rumah kena peluru musuh senjata amunisi ar,6.39682149887085,8.940232276916504,4,1
game bagus tolong di perbaiki bug itu soalnya pas lagi main itu sering gaada pesan gim jelek,1,Negatif,"['game', 'bagus', 'tolong', 'di', 'perbaiki', 'bug', 'itu', 'soalnya', 'pas', 'lagi', 'main', 'itu', 'sering', 'gaada', 'pesan', 'gim', 'jelek']","['game', 'bagus', 'tolong', 'di', 'perbaiki', 'bug', 'itu', 'soal', 'pas', 'lagi', 'main', 'itu', 'sering', 'gaada', 'pesan', 'gim', 'jelek']","['game', 'bagus', 'perbaiki', 'bug', 'pas', 'main', 'gaada', 'pesan', 'gim', 'jelek']","['bug', 'pas', 'gaada', 'pesan', 'gim', 'jelek']",bug pas gaada pesan gim jelek,6.770116329193115,8.919466018676758,3,0
game ini merusak mental anak saya karena bug dark sistem di permainan nya setiap bermain cs rank selalu dapat tim amburadul dan musuh yang menggunakan akun smurf dan membikin anak saya depresi tolong pihak play store menghapus game ini,1,Negatif,"['game', 'ini', 'merusak', 'mental', 'anak', 'saya', 'karena', 'bug', 'dark', 'sistem', 'di', 'permainan', 'nya', 'setiap', 'bermain', 'cs', 'rank', 'selalu', 'dapat', 'tim', 'amburadul', 'dan', 'musuh', 'yang', 'menggunakan', 'akun', 'smurf', 'dan', 'membikin', 'anak', 'saya', 'depresi', 'tolong', 'pihak', 'play', 'store', 'menghapus', 'game', 'ini']","['game', 'ini', 'rusak', 'mental', 'anak', 'saya', 'karena', 'bug', 'dark', 'sistem', 'di', 'main', 'nya', 'setiap', 'main', 'cs', 'rank', 'selalu', 'dapat', 'tim', 'amburadul', 'dan', 'musuh', 'yang', 'guna', 'akun', 'smurf', 'dan', 'bikin', 'anak', 'saya', 'depresi', 'tolong', 'pihak', 'play', 'store', 'hapus', 'game', 'ini']","['game', 'rusak', 'mental', 'anak', 'bug', 'dark', 'sistem', 'main', 'nya', 'main', 'cs', 'rank', 'tim', 'amburadul', 'musuh', 'akun', 'smurf', 'bikin', 'anak', 'depresi', 'play', 'store', 'hapus', 'game']","['rusak', 'mental', 'anak', 'bug', 'dark', 'sistem', 'nya', 'cs', 'rank', 'tim', 'amburadul', 'musuh', 'akun', 'smurf', 'bikin', 'anak', 'depresi', 'play', 'store', 'hapus']",rusak mental anak bug dark sistem nya cs rank tim amburadul musuh akun smurf bikin anak depresi play store hapus,6.286741733551025,10.235770225524902,1,1
aneh conection eror mulu sudah jam sinyal lancar aja kalo main game pubg mobile legend cod tapi ff sinyal merah eror aneh aja tolong di perbaiki,1,Negatif,"['aneh', 'conection', 'eror', 'mulu', 'sudah', 'jam', 'sinyal', 'lancar', 'aja', 'kalo', 'main', 'game', 'pubg', 'mobile', 'legend', 'cod', 'tapi', 'ff', 'sinyal', 'merah', 'eror', 'aneh', 'aja', 'tolong', 'di', 'perbaiki']","['aneh', 'conection', 'eror', 'mulu', 'sudah', 'jam', 'sinyal', 'lancar', 'aja', 'kalo', 'main', 'game', 'pubg', 'mobile', 'legend', 'cod', 'tapi', 'ff', 'sinyal', 'merah', 'eror', 'aneh', 'aja', 'tolong', 'di', 'perbaiki']","['aneh', 'conection', 'eror', 'mulu', 'jam', 'sinyal', 'lancar', 'aja', 'kalo', 'main', 'game', 'pubg', 'mobile', 'legend', 'cod', 'ff', 'sinyal', 'merah', 'eror', 'aneh', 'aja', 'perbaiki']","['aneh', 'conection', 'eror', 'mulu', 'jam', 'sinyal', 'kalo', 'pubg', 'mobile', 'legend', 'cod', 'ff', 'sinyal', 'merah', 'eror', 'aneh']",aneh conection eror mulu jam sinyal kalo pubg mobile legend cod ff sinyal merah eror aneh,8.477714538574219,8.10012149810791,5,0
surat buka untuk garena free fire dah kesel plis perbaiki bug download data layar sama bug tantrum untuk saat ini kasih bintang aja deh benar dulu tu bug download data baru bintang,1,Negatif,"['surat', 'buka', 'untuk', 'garena', 'free', 'fire', 'dah', 'kesel', 'plis', 'perbaiki', 'bug', 'download', 'data', 'layar', 'sama', 'bug', 'tantrum', 'untuk', 'saat', 'ini', 'kasih', 'bintang', 'aja', 'deh', 'benar', 'dulu', 'tu', 'bug', 'download', 'data', 'baru', 'bintang']","['surat', 'buka', 'untuk', 'garena', 'free', 'fire', 'dah', 'kesel', 'plis', 'perbaiki', 'bug', 'download', 'data', 'layar', 'sama', 'bug', 'tantrum', 'untuk', 'saat', 'ini', 'kasih', 'bintang', 'aja', 'deh', 'benar', 'dulu', 'tu', 'bug', 'download', 'data', 'baru', 'bintang']","['surat', 'buka', 'garena', 'free', 'fire', 'dah', 'kesel', 'plis', 'perbaiki', 'bug', 'download', 'data', 'layar', 'bug', 'tantrum', 'kasih', 'bintang', 'aja', 'deh', 'tu', 'bug', 'download', 'data', 'bintang']","['surat', 'buka', 'free', 'fire', 'dah', 'kesel', 'plis', 'bug', 'download', 'data', 'layar', 'bug', 'tantrum', 'bintang', 'deh', 'tu', 'bug', 'download', 'data', 'bintang']",surat buka free fire dah kesel plis bug download data layar bug tantrum bintang deh tu bug download data bintang,5.624418258666992,8.420504570007324,2,0
sinyal benar anjay tiba pas ada musuh sinyal naik sementara saya pake main game yang lain hampir hari sinyal aja,1,Negatif,"['sinyal', 'benar', 'anjay', 'tiba', 'pas', 'ada', 'musuh', 'sinyal', 'naik', 'sementara', 'saya', 'pake', 'main', 'game', 'yang', 'lain', 'hampir', 'hari', 'sinyal', 'aja']","['sinyal', 'benar', 'anjay', 'tiba', 'pas', 'ada', 'musuh', 'sinyal', 'naik', 'sementara', 'saya', 'pake', 'main', 'game', 'yang', 'lain', 'hampir', 'hari', 'sinyal', 'aja']","['sinyal', 'anjay', 'pas', 'musuh', 'sinyal', 'pake', 'main', 'game', 'sinyal', 'aja']","['sinyal', 'anjay', 'pas', 'musuh', 'sinyal', 'pake', 'sinyal']",sinyal anjay pas musuh sinyal pake sinyal,8.517683982849121,7.697646141052246,2,0
ini kenapa free fire makin di update makin jelek jaringannya kadang stabil kadang lemot terus kalau main sudah pasang gluwol tapi masih bisa di tembak musuh,2,Negatif,"['ini', 'kenapa', 'free', 'fire', 'makin', 'di', 'update', 'makin', 'jelek', 'jaringannya', 'kadang', 'stabil', 'kadang', 'lemot', 'terus', 'kalau', 'main', 'sudah', 'pasang', 'gluwol', 'tapi', 'masih', 'bisa', 'di', 'tembak', 'musuh']","['ini', 'kenapa', 'free', 'fire', 'makin', 'di', 'update', 'makin', 'jelek', 'jaring', 'kadang', 'stabil', 'kadang', 'lemot', 'terus', 'kalau', 'main', 'sudah', 'pasang', 'gluwol', 'tapi', 'masih', 'bisa', 'di', 'tembak', 'musuh']","['free', 'fire', 'update', 'jelek', 'jaring', 'kadang', 'stabil', 'kadang', 'lemot', 'main', 'pasang', 'gluwol', 'tembak', 'musuh']","['free', 'fire', 'jelek', 'jaring', 'kadang', 'stabil', 'kadang', 'lot', 'pasang', 'gluwol', 'tembak', 'musuh']",free fire jelek jaring kadang stabil kadang lot pasang gluwol tembak musuh,9.295624732971191,10.639281272888184,3,6
game tidak jelas saya mengalami bug sinyal terus padahal sinyal saya bagus setiap mau main pasti ada tulisan sedang membaca info game,1,Negatif,"['game', 'tidak', 'jelas', 'saya', 'mengalami', 'bug', 'sinyal', 'terus', 'padahal', 'sinyal', 'saya', 'bagus', 'setiap', 'mau', 'main', 'pasti', 'ada', 'tulisan', 'sedang', 'membaca', 'info', 'game']","['game', 'tidak', 'jelas', 'saya', 'alami', 'bug', 'sinyal', 'terus', 'padahal', 'sinyal', 'saya', 'bagus', 'setiap', 'mau', 'main', 'pasti', 'ada', 'tulis', 'sedang', 'baca', 'info', 'game']","['game', 'alami', 'bug', 'sinyal', 'sinyal', 'bagus', 'main', 'tulis', 'baca', 'info', 'game']","['alami', 'bug', 'sinyal', 'sinyal', 'tulis', 'baca', 'info']",alami bug sinyal sinyal tulis baca info,8.423333168029785,7.904636383056641,4,0
saya ada keluhan koneksi jaringan itu mohon perbaiki masih banyak bug itu semoga perbaiki,2,Negatif,"['saya', 'ada', 'keluhan', 'koneksi', 'jaringan', 'itu', 'mohon', 'perbaiki', 'masih', 'banyak', 'bug', 'itu', 'semoga', 'perbaiki']","['saya', 'ada', 'keluh', 'koneksi', 'jaring', 'itu', 'mohon', 'perbaiki', 'masih', 'banyak', 'bug', 'itu', 'semoga', 'perbaiki']","['keluh', 'koneksi', 'jaring', 'mohon', 'perbaiki', 'bug', 'semoga', 'perbaiki']","['keluh', 'koneksi', 'jaring', 'mohon', 'bug', 'moga']",keluh koneksi jaring mohon bug moga,6.910255432128906,8.979692459106445,2,0
tolong ya garena kenapa epep saya selalu bug saat main keluar sendiri saya padahal bagus tapi saat main epep lag uj tk,1,Negatif,"['tolong', 'ya', 'garena', 'kenapa', 'epep', 'saya', 'selalu', 'bug', 'saat', 'main', 'keluar', 'sendiri', 'saya', 'padahal', 'bagus', 'tapi', 'saat', 'main', 'epep', 'lag', 'uj', 'tk']","['tolong', 'ya', 'garena', 'kenapa', 'epep', 'saya', 'selalu', 'bug', 'saat', 'main', 'keluar', 'sendiri', 'saya', 'padahal', 'bagus', 'tapi', 'saat', 'main', 'epep', 'lag', 'uj', 'tk']","['garena', 'epep', 'bug', 'main', 'bagus', 'main', 'epep', 'lag', 'uj', 'tk']","['epep', 'bug', 'epep', 'lag', 'uj', 'tk']",epep bug epep lag uj tk,6.625412464141846,9.398677825927734,0,0
brp kali saya harus jelasin tentang masalah jaringan game jelek bikin emosi tiap hari kalau gini mending saya pindah game belah ada musuh pasti langsung kuning tidak lama langsung merah game anjing rank saya turun gara jaringan itu,1,Negatif,"['brp', 'kali', 'saya', 'harus', 'jelasin', 'tentang', 'masalah', 'jaringan', 'game', 'jelek', 'bikin', 'emosi', 'tiap', 'hari', 'kalau', 'gini', 'mending', 'saya', 'pindah', 'game', 'belah', 'ada', 'musuh', 'pasti', 'langsung', 'kuning', 'tidak', 'lama', 'langsung', 'merah', 'game', 'anjing', 'rank', 'saya', 'turun', 'gara', 'jaringan', 'itu']","['brp', 'kali', 'saya', 'harus', 'jelasin', 'tentang', 'masalah', 'jaring', 'game', 'jelek', 'bikin', 'emosi', 'tiap', 'hari', 'kalau', 'gini', 'mending', 'saya', 'pindah', 'game', 'belah', 'ada', 'musuh', 'pasti', 'langsung', 'kuning', 'tidak', 'lama', 'langsung', 'merah', 'game', 'anjing', 'rank', 'saya', 'turun', 'gara', 'jaring', 'itu']","['brp', 'kali', 'jelasin', 'jaring', 'game', 'jelek', 'bikin', 'emosi', 'gini', 'mending', 'pindah', 'game', 'belah', 'musuh', 'langsung', 'kuning', 'langsung', 'merah', 'game', 'anjing', 'rank', 'turun', 'gara', 'jaring']","['brp', 'kali', 'jelasin', 'jaring', 'jelek', 'bikin', 'emosi', 'gin', 'mending', 'pindah', 'belah', 'musuh', 'langsung', 'kuning', 'langsung', 'merah', 'anjing', 'rank', 'turun', 'gara', 'jaring']",brp kali jelasin jaring jelek bikin emosi gin mending pindah belah musuh langsung kuning langsung merah anjing rank turun gara jaring,7.148534297943115,7.882678985595703,3,0
mohon perbaiki saya main tidak ketemu hack atau cheat tapi kenapa akun saya ban mode squat jadi saya tidak bisa mabar bareng teman padahal sebelum kena bnd squat saya main random dan waktu random match tidak ad ketemu cheat atau kejanggalan lain mohon perbaiki dan jelas sekian thanks,1,Negatif,"['mohon', 'perbaiki', 'saya', 'main', 'tidak', 'ketemu', 'hack', 'atau', 'cheat', 'tapi', 'kenapa', 'akun', 'saya', 'ban', 'mode', 'squat', 'jadi', 'saya', 'tidak', 'bisa', 'mabar', 'bareng', 'teman', 'padahal', 'sebelum', 'kena', 'bnd', 'squat', 'saya', 'main', 'random', 'dan', 'waktu', 'random', 'match', 'tidak', 'ad', 'ketemu', 'cheat', 'atau', 'kejanggalan', 'lain', 'mohon', 'perbaiki', 'dan', 'jelas', 'sekian', 'thanks']","['mohon', 'perbaiki', 'saya', 'main', 'tidak', 'ketemu', 'hack', 'atau', 'cheat', 'tapi', 'kenapa', 'akun', 'saya', 'ban', 'mode', 'squat', 'jadi', 'saya', 'tidak', 'bisa', 'mabar', 'bareng', 'teman', 'padahal', 'sebelum', 'kena', 'bnd', 'squat', 'saya', 'main', 'random', 'dan', 'waktu', 'random', 'match', 'tidak', 'ad', 'ketemu', 'cheat', 'atau', 'janggal', 'lain', 'mohon', 'perbaiki', 'dan', 'jelas', 'sekian', 'thanks']","['mohon', 'perbaiki', 'main', 'ketemu', 'hack', 'cheat', 'akun', 'ban', 'mode', 'squat', 'mabar', 'bareng', 'teman', 'kena', 'bnd', 'squat', 'main', 'random', 'random', 'match', 'ad', 'ketemu', 'cheat', 'janggal', 'mohon', 'perbaiki', 'sekian', 'thanks']","['mohon', 'ketemu', 'hack', 'cheat', 'akun', 'ban', 'mode', 'squat', 'mabar', 'bareng', 'teman', 'kena', 'bnd', 'squat', 'random', 'random', 'match', 'ad', 'ketemu', 'cheat', 'janggal', 'mohon', 'sekian', 'thanks']",mohon ketemu hack cheat akun ban mode squat mabar bareng teman kena bnd squat random random match ad ketemu cheat janggal mohon sekian thanks,6.826282501220703,9.970518112182617,0,1
tolong lah garena kalau cat ulang baju bundle itu yang benar lah itu baju mistry shop masih keliatan belakang itu hasil cat ulang makasih kasih,2,Negatif,"['tolong', 'lah', 'garena', 'kalau', 'cat', 'ulang', 'baju', 'bundle', 'itu', 'yang', 'benar', 'lah', 'itu', 'baju', 'mistry', 'shop', 'masih', 'keliatan', 'belakang', 'itu', 'hasil', 'cat', 'ulang', 'makasih', 'kasih']","['tolong', 'lah', 'garena', 'kalau', 'cat', 'ulang', 'baju', 'bundle', 'itu', 'yang', 'benar', 'lah', 'itu', 'baju', 'mistry', 'shop', 'masih', 'liat', 'belakang', 'itu', 'hasil', 'cat', 'ulang', 'makasih', 'kasih']","['garena', 'cat', 'ulang', 'baju', 'bundle', 'baju', 'mistry', 'shop', 'liat', 'hasil', 'cat', 'ulang', 'makasih', 'kasih']","['cat', 'ulang', 'baju', 'bundle', 'baju', 'mistry', 'shop', 'liat', 'hasil', 'cat', 'ulang', 'makasih']",cat ulang baju bundle baju mistry shop liat hasil cat ulang makasih,8.466395378112793,10.986798286437988,0,2
garena tolong perbaiki masak jaringan baru beli pas youtube baik baik aja di mlbb juga tidak lag tapi di epep biasanya sinyal itu pas jaringan lagi bagus bagusnya ee pas ketemu musuh tiba tiba macet tidak bisa di pencet tolong perbaiki game ff tapi mending ff dulu daripada sekarang maaf telah repot,1,Negatif,"['garena', 'tolong', 'perbaiki', 'masak', 'jaringan', 'baru', 'beli', 'pas', 'youtube', 'baik', 'baik', 'aja', 'di', 'mlbb', 'juga', 'tidak', 'lag', 'tapi', 'di', 'epep', 'biasanya', 'sinyal', 'itu', 'pas', 'jaringan', 'lagi', 'bagus', 'bagusnya', 'ee', 'pas', 'ketemu', 'musuh', 'tiba', 'tiba', 'macet', 'tidak', 'bisa', 'di', 'pencet', 'tolong', 'perbaiki', 'game', 'ff', 'tapi', 'mending', 'ff', 'dulu', 'daripada', 'sekarang', 'maaf', 'telah', 'repot']","['garena', 'tolong', 'perbaiki', 'masak', 'jaring', 'baru', 'beli', 'pas', 'youtube', 'baik', 'baik', 'aja', 'di', 'mlbb', 'juga', 'tidak', 'lag', 'tapi', 'di', 'epep', 'biasanya', 'sinyal', 'itu', 'pas', 'jaring', 'lagi', 'bagus', 'bagus', 'ee', 'pas', 'ketemu', 'musuh', 'tiba', 'tiba', 'macet', 'tidak', 'bisa', 'di', 'pencet', 'tolong', 'perbaiki', 'game', 'ff', 'tapi', 'mending', 'ff', 'dulu', 'daripada', 'sekarang', 'maaf', 'telah', 'repot']","['garena', 'perbaiki', 'masak', 'jaring', 'beli', 'pas', 'youtube', 'aja', 'mlbb', 'lag', 'epep', 'sinyal', 'pas', 'jaring', 'bagus', 'bagus', 'ee', 'pas', 'ketemu', 'musuh', 'macet', 'pencet', 'perbaiki', 'game', 'ff', 'mending', 'ff', 'maaf', 'repot']","['masak', 'jaring', 'beli', 'pas', 'youtube', 'mlbb', 'lag', 'epep', 'sinyal', 'pas', 'jaring', 'ee', 'pas', 'ketemu', 'musuh', 'macet', 'pencet', 'ff', 'mending', 'ff', 'maaf', 'repot']",masak jaring beli pas youtube mlbb lag epep sinyal pas jaring ee pas ketemu musuh macet pencet ff mending ff maaf repot,7.460572242736816,7.690821647644043,2,0
saya lihat event misteri shop para youtuber semuanya bagus kenapa player biasa kok jelek semua ya aneh banget masa ada prioritas di youtuber doang kalau mau ya sama semua lah semua player event aneh banget hadeh,1,Negatif,"['saya', 'lihat', 'event', 'misteri', 'shop', 'para', 'youtuber', 'semuanya', 'bagus', 'kenapa', 'player', 'biasa', 'kok', 'jelek', 'semua', 'ya', 'aneh', 'banget', 'masa', 'ada', 'prioritas', 'di', 'youtuber', 'doang', 'kalau', 'mau', 'ya', 'sama', 'semua', 'lah', 'semua', 'player', 'event', 'aneh', 'banget', 'hadeh']","['saya', 'lihat', 'event', 'misteri', 'shop', 'para', 'youtuber', 'semuanya', 'bagus', 'kenapa', 'player', 'biasa', 'kok', 'jelek', 'semua', 'ya', 'aneh', 'banget', 'masa', 'ada', 'prioritas', 'di', 'youtuber', 'doang', 'kalau', 'mau', 'ya', 'sama', 'semua', 'lah', 'semua', 'player', 'event', 'aneh', 'banget', 'hadeh']","['lihat', 'event', 'misteri', 'shop', 'youtuber', 'bagus', 'player', 'jelek', 'aneh', 'banget', 'prioritas', 'youtuber', 'doang', 'player', 'event', 'aneh', 'banget', 'hadeh']","['lihat', 'event', 'misteri', 'shop', 'youtuber', 'player', 'jelek', 'aneh', 'banget', 'prioritas', 'youtuber', 'doang', 'player', 'event', 'aneh', 'banget', 'hadeh']",lihat event misteri shop youtuber player jelek aneh banget prioritas youtuber doang player event aneh banget hadeh,7.617506504058838,9.825224876403809,3,4
ini ff ada bug atau gimana dah saya kalau main ff selalu jaringannya mulu padahal saya main game yang lebih berat kaya ml lancar aja kok tolong di betul soalnya honor score saya ngaruh,1,Negatif,"['ini', 'ff', 'ada', 'bug', 'atau', 'gimana', 'dah', 'saya', 'kalau', 'main', 'ff', 'selalu', 'jaringannya', 'mulu', 'padahal', 'saya', 'main', 'game', 'yang', 'lebih', 'berat', 'kaya', 'ml', 'lancar', 'aja', 'kok', 'tolong', 'di', 'betul', 'soalnya', 'honor', 'score', 'saya', 'ngaruh']","['ini', 'ff', 'ada', 'bug', 'atau', 'gimana', 'dah', 'saya', 'kalau', 'main', 'ff', 'selalu', 'jaring', 'mulu', 'padahal', 'saya', 'main', 'game', 'yang', 'lebih', 'berat', 'kaya', 'ml', 'lancar', 'aja', 'kok', 'tolong', 'di', 'betul', 'soal', 'honor', 'score', 'saya', 'ngaruh']","['ff', 'bug', 'gimana', 'dah', 'main', 'ff', 'jaring', 'mulu', 'main', 'game', 'berat', 'kaya', 'ml', 'lancar', 'aja', 'honor', 'score', 'ngaruh']","['ff', 'bug', 'gimana', 'dah', 'ff', 'jaring', 'mulu', 'berat', 'kaya', 'ml', 'honor', 'score', 'ngaruh']",ff bug gimana dah ff jaring mulu berat kaya ml honor score ngaruh,7.542369365692139,8.66897201538086,5,0
game anjing loading kalo mau main itu lama bet terus sama kalo main random dapet itu tim beban terus game tidak guna mending pindah ke game belah sudah jangan pada download game ini rugi mending main pubg,1,Negatif,"['game', 'anjing', 'loading', 'kalo', 'mau', 'main', 'itu', 'lama', 'bet', 'terus', 'sama', 'kalo', 'main', 'random', 'dapet', 'itu', 'tim', 'beban', 'terus', 'game', 'tidak', 'guna', 'mending', 'pindah', 'ke', 'game', 'belah', 'sudah', 'jangan', 'pada', 'download', 'game', 'ini', 'rugi', 'mending', 'main', 'pubg']","['game', 'anjing', 'loading', 'kalo', 'mau', 'main', 'itu', 'lama', 'bet', 'terus', 'sama', 'kalo', 'main', 'random', 'dapet', 'itu', 'tim', 'beban', 'terus', 'game', 'tidak', 'guna', 'mending', 'pindah', 'ke', 'game', 'belah', 'sudah', 'jangan', 'pada', 'download', 'game', 'ini', 'rugi', 'mending', 'main', 'pubg']","['game', 'anjing', 'loading', 'kalo', 'main', 'bet', 'kalo', 'main', 'random', 'dapet', 'tim', 'beban', 'game', 'mending', 'pindah', 'game', 'belah', 'download', 'game', 'rugi', 'mending', 'main', 'pubg']","['anjing', 'loading', 'kalo', 'bet', 'kalo', 'random', 'dapet', 'tim', 'beban', 'mending', 'pindah', 'belah', 'download', 'rugi', 'mending', 'pubg']",anjing loading kalo bet kalo random dapet tim beban mending pindah belah download rugi mending pubg,5.837769508361816,9.826680183410645,3,1
kenapa game ini download sendiri pas selesai main padahal aku tidak download apa lagi lo perbaiki ini min bug apa gimana males saya memo jadi penuh ini lagi min tidak kerja ini aku hapus epep pindah ke ml,1,Negatif,"['kenapa', 'game', 'ini', 'download', 'sendiri', 'pas', 'selesai', 'main', 'padahal', 'aku', 'tidak', 'download', 'apa', 'lagi', 'lo', 'perbaiki', 'ini', 'min', 'bug', 'apa', 'gimana', 'males', 'saya', 'memo', 'jadi', 'penuh', 'ini', 'lagi', 'min', 'tidak', 'kerja', 'ini', 'aku', 'hapus', 'epep', 'pindah', 'ke', 'ml']","['kenapa', 'game', 'ini', 'download', 'sendiri', 'pas', 'selesai', 'main', 'padahal', 'aku', 'tidak', 'download', 'apa', 'lagi', 'lo', 'perbaiki', 'ini', 'min', 'bug', 'apa', 'gimana', 'males', 'saya', 'memo', 'jadi', 'penuh', 'ini', 'lagi', 'min', 'tidak', 'kerja', 'ini', 'aku', 'hapus', 'epep', 'pindah', 'ke', 'ml']","['game', 'download', 'pas', 'selesai', 'main', 'download', 'lo', 'perbaiki', 'min', 'bug', 'gimana', 'males', 'memo', 'penuh', 'min', 'kerja', 'hapus', 'epep', 'pindah', 'ml']","['download', 'pas', 'selesai', 'download', 'lo', 'min', 'bug', 'gimana', 'males', 'memo', 'penuh', 'min', 'kerja', 'hapus', 'epep', 'pindah', 'ml']",download pas selesai download lo min bug gimana males memo penuh min kerja hapus epep pindah ml,9.047048568725586,11.616124153137207,2,0
